pub_date,description,sentiment
2024-11-04 09:00:00,KB증권은 지난 달 23일수부터 AI 실적속보를 통해 삼성전자 <SK하이닉스> 현대차 HD현대건설기계 마이크로소프트 알파벳A 메타 플랫폼즈 스타벅스 등 주요 국내외 기업의 실적 발표 핵심 내용을 전달했다 이번,0
2024-11-04 09:00:00,삼성전자005930<SK하이닉스>000660가 미국 빅테크주 강세에 장 초반 동반 상승하고 있다 4일 오전 9시34분 기준 삼성전자는 전 거래일 대비 700원12 오른 5만 9000원에 거래 중이다 1거래일 만에 다시 5만,1
2024-11-04 10:00:00,시가총액 상위 종목 가운데 <SK하이닉스>335가 가장 크게 올랐다 이를 비롯해 삼성전자137 LG에너지솔루션242 삼성바이오로직스140 현대차258 셀트리온254 삼성전자우115 기아276,0
2024-11-04 10:00:00,10월 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로 투자 시,0
2024-11-04 10:00:00,2024년 10월 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로,0
2024-11-04 10:00:00,2024년 10월 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로,0
2024-11-04 10:00:00,지난 10월 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR 상품으로 투자 시,0
2024-11-04 10:00:00,반도체 공정용 가스GAS 부품 국산화로 주목받는 아이디어스는 지난 2022년 <SK하이닉스> 사내벤처 프로그램을 통해 창업했다 반도체 가스 부품의 90 이상은 외국산 제품이던 당시 <SK하이닉스>에서 부품 국산화 총괄,0
2024-11-04 10:00:00,시가총액 상위 종목에선 KB금융120을 제외한 삼성전자154 <SK하이닉스>368 LG에너지솔루션242 삼성바이오로직스120 현대차304 등 대부분 종목들이 일제히 오르고 있다 대한항공 HDC 대한제강 등은,0
2024-11-04 10:00:00,주요 구성종목은 <SK하이닉스> 삼성전자 현대차 셀트리온 기아 등 100개 종목이며 총 보수는 0009다 분배일은 배월 15일로 월 중 배당을 지급한다 ETF는 기업 가치 우수 종목뿐만 아니라 향후 기업가치 성장이 기대되는,0
2024-11-04 10:00:00,삼성전자는 보조금 약 9조원을 <SK하이닉스>는 6200억원을 지급받기로 했다 통상 이들기업 생산공장 발주물량은 삼성물산 건설부문이나 SK에코엔지니어링 같은 그룹계열사로 넘어간다 문제는 프렌드 쇼어링으로 미국진출,0
2024-11-04 10:00:00,KB증권은 지난 23일부터 AI 실적속보를 통해 삼성전자 <SK하이닉스> 현대차 HD현대건설기계 마이크로소프트MSFT 알파벳AGOOGL 메타 플랫폼즈META 스타벅스SBUX 등 주요 국내외 기업의 실적 발표 핵심 내용을,0
2024-11-04 10:00:00,KB증권은 지난달 23일부터 AI 실적속보를 통해 삼성전자 <SK하이닉스> 현대차 HD현대건설기계 마이크로소프트 알파벳A 메타 플랫폼즈 스타벅스 등 주요 국내외 기업의 실적 발표 핵심 내용을 전달했다 이번 3분기,0
2024-11-04 10:00:00,2024년 10월 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR 상품으로 투자시,0
2024-11-04 10:00:00,코스피 시가총액 상위 종목 중 삼성전자154 <SK하이닉스>368 등 반도체주가 오르고 있다 LG에너지솔루션242 삼성바이오로직스130 현대차281 셀트리온265 기아276 POSCO홀딩스267,0
2024-11-04 10:00:00,에이직랜드 <SK하이닉스> CXL 적용 주문형 반도체 설계 수주 소식에 강세 비메모리 반도체 설계사이자 전자회로 연구 설계 업체인 에이직랜드445090의 주가가 강세를 보인다 같은 시각 에이직랜드는,1
2024-11-04 10:00:00,지난달 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로,0
2024-11-04 10:00:00,이를 위해 <SK하이닉스>는 반도체 설계 패키징 등 AI 칩 경쟁력 강화를 SK텔레콤은 고객 기반의 AI 수요 창출을 SK이노베이션은 전력 수요 급증 등에 대비한 에너지 설루션 사업 가속화 등을 제시했다 4일,1
2024-11-04 10:00:00,SKT는 내년부터 총 1000억원을 투자해 리벨리온의 NPU신경망처리장치 <SK하이닉스>의 HBM SK텔레콤과 파트너사들이 보유한 다양한 AI DC 솔루션을 결합한 한국형 소버린 AI를 구현할 예정이다 국내 최대 규모의,1
2024-11-04 10:00:00,시가총액 상위 종목 중 삼성전자120 <SK하이닉스>340 LG에너지솔루션158 삼성바이오로직스070 현대차281 등이 오르고 있습니다 KB금융163 현대모비스141 등은 하락 중입니다 업종별로 보면,0
2024-11-04 10:00:00,지난달 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로 투자,0
2024-11-04 10:00:00,HBM3E는 <SK하이닉스>에 뒤져 있지만 HBM4부터 시장 주도권을 탈환하는 것을 목표로 하고 있다 이와 함께 서울 강남구 코엑스에서 이날부터 SK AI 서밋 2024가 개최된다 SK그룹 차원에서 매년 개최하던 행사를 올해는,0
2024-11-04 10:00:00,반도체 대장주인 삼성전자와 <SK하이닉스>는 각각 154 346 상승하고 있다 LG에너지솔루션도 218 오르고 있다 이외에도 삼성바이오로직스 현대차 셀트리온 삼성전자우 기아 POSCO홀딩스도 모두 상승세다,1
2024-11-04 10:00:00,KB증권은 지난달 23일부터 AI 실적속보를 통해 삼성전자005930 <SK하이닉스>000660 현대차005380 HD현대건설기계267270 마이크로소프트MSFT 알파벳AGOOGL 메타 플랫폼즈META 스타벅스SBUX 등 주요 국내외,0
2024-11-04 10:00:00,지난달 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR 상품으로 투자 시,0
2024-11-04 10:00:00,KB증권은 지난달 23일부터 AI 실적속보를 통해 삼성전자 <SK하이닉스> 현대차 HD현대건설기계 마이크로소프트 알파벳A 메타 플랫폼즈 스타벅스 등 주요 국내외 기업의 실적 발표 핵심 내용을 전달했다 이번 3분기,0
2024-11-04 10:00:00,시가총액 상위 종목 중 삼성전자120 <SK하이닉스>340 LG에너지솔루션158 삼성바이오로직스070 현대차281 등이 오르고 있다 KB금융163 현대모비스141 등은 하락 중이다 업종별로 보면,0
2024-11-04 10:00:00,이번 세미나에서는 <SK하이닉스>가 지난해 8조원에 가까운 대규모 영업적자를 기록한 위기를 극복하고 지난 3분기 7조원의 역대 최대 분기 영업이익을 기록하는 등 시장 선도기업으로 도약할 수 있었던 요인을,1
2024-11-04 10:00:00,KB증권은 지난달 23일부터 AI 실적속보를 통해 삼성전자 <SK하이닉스> 현대차 HD현대건설기계 마이크로소프트MSFT 알파벳AGOOGL 메타 플랫폼즈META 스타벅스SBUX 등 주요 국내외 기업의 실적 발표 핵심 내용을,0
2024-11-04 10:00:00,기아 <SK하이닉스> 현대차 POSCO홀딩스가 2대 오른다 삼성전자 LG에너지솔루션 셀트리온 LG화학이 1대 강세다 신한지주 삼성바이오로직스는 강보합권에서 거래 중이다 이 시각 현재 코스닥 지수는 전 거래일보다,0
2024-11-04 10:00:00,지난달 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 또한 이 상품은 운용보수제비용가 0로 제비용,0
2024-11-04 10:00:00,2024년 10월 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로,0
2024-11-04 10:00:00,주요 구성종목을 살펴보면 <SK하이닉스>152 삼성전자127 현대차83 셀트리온70 기아61 신한지주60 KTG27 삼성화재27 우리금융지주26 한화에어로스페이스23 이고 정보기술,0
2024-11-04 10:00:00,지난달 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로 투자,0
2024-11-04 10:00:00,KB증권은 지난 달 23일수부터 AI 실적속보를 통해 삼성전자 <SK하이닉스> 현대차 HD현대건설기계 마이크로소프트 알파벳A 메타 플랫폼즈 스타벅스 등 주요 국내외 기업의 실적 발표 핵심 내용을 전달했다 이번,0
2024-11-04 10:00:00,<SK하이닉스>000660 318 기아000270 255 현대차005380 234 POSCO홀딩스005490 208 LG에너지솔루션373220 17 삼성전자005930 137 셀트리온068270 105 삼성전자우005935 104 삼성바이오로직스,0
2024-11-04 10:00:00,지난달 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로 투자 시,0
2024-11-04 10:00:00,KB증권은 지난 달 23일부터 AI 실적속보로 삼성전자 <SK하이닉스> 현대차 HD현대건설기계 마이크로소프트 알파벳A 메타 플랫폼즈 스타벅스 등 주요 국내외 기업의 실적 발표 핵심 내용을 전달했다 이번 3분기 실적,0
2024-11-04 10:00:00,또 <SK하이닉스>가 AI 반도체 시장 선도 기업으로 도약할 요인을 곽노정 <SK하이닉스> CEO가 직접 소개하기도 했다 SK그룹은 이번 CEO 세미나의 성과를 바탕으로 연말 인사에 들어갈 것으로 보인다 앞서 지난 6월,0
2024-11-04 10:00:00,에이직랜드는 이날 <SK하이닉스>와 310억원 규모 컴퓨트익스프레스링크CXL 적용 주문형 반도체 설계 공급 계약을 체결했다고 공시했다 확정 계약 금액은 310억5426만원으로 최근 매출액741억5434만원 대비 41,1
2024-11-04 10:00:00,KB증권은 지난 달 23일부터 AI 실적속보를 통해 삼성전자 <SK하이닉스> 현대차 HD현대건설기계 마이크로소프트MSFT 알파벳AGOOGL 메타 플랫폼즈META 스타벅스SBUX 등 주요 국내외 기업의 실적 발표 핵심 내용을,0
2024-11-04 10:00:00,지난달 28일 기준으로 코리아 밸류업 TR지수는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등으로 구성됐다 삼성증권 관계자는 밸류업지수에 관심이 있는 투자자들에게 비용없이,0
2024-11-04 10:00:00,지난달 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로 투자,0
2024-11-04 10:00:00,아울러 유영상 SK텔레콤 CEO와 곽노정 <SK하이닉스> CEO가 SK 그룹의 AI 전략과 제품 개발 현황을 공개하는 AI 언팩AI Unpack 쇼케이스를 선보일 계획이다 또 챗GPT 개발사인 오픈AI의 그레그 브로크먼 회장 겸 사장 라니,0
2024-11-04 10:00:00,<SK하이닉스>도 280 상승세다 현대차는 258 기아는 297씩 각각 상승하고 있다 같은 시각 코스닥지수는 전 거래일보다 1606포인트220 오른 74511포인트에 거래 중이다 코스닥 또한 전장보다 145포인트020 오른,1
2024-11-04 10:00:00,KB증권은 지난 달 23일부터 AI 실적속보를 통해 삼성전자005930 <SK하이닉스>000660 현대차005380 HD현대건설기계267270 마이크로소프트MSFT 알파벳AGOOGL 메타 플랫폼즈META 스타벅스SBUX 등 주요 국내외,0
2024-11-04 10:00:00,에이직랜드가 <SK하이닉스>와 310억원 규모의 공급 계약 체결로 주가에 훈풍을 불어 넣고 있는 것으로 풀이된다 이번 계약은 에이직랜드가 국내 대표 반도체 기업과의 협력을 강화하고 시스템 반도체 시장에서의 입지를,1
2024-11-04 10:00:00,앞서 KB증권은 지난 달 23일터 AI 실적속보를 통해 삼성전자005930 <SK하이닉스>000660 현대차005380 HD현대건설기계267270 마이크로소프트MSFT 알파벳AGOOGL 메타 플랫폼즈META 스타벅스SBUX 등 주요 국내외,0
2024-11-04 10:00:00,삼성전자005930는 전 거래일 대비 120 오른 5만9000원에 거래되고 있으며 <SK하이닉스>000660302 LG에너지솔루션373220206 삼성바이오로직스207940050 현대차005380258 등 시총 상위 종목이 모두,1
2024-11-04 10:00:00,주요 구성종목을 살펴보면 <SK하이닉스>152 삼성전자127 현대차83 셀트리온70 기아61 신한지주60 KTG27 삼성화재27 우리금융지주26 한화에어로스페이스23이고 정보기술,0
2024-11-04 10:00:00,코스피에서는 삼성전자가 12 올라 있고 <SK하이닉스> 현대차 기아 네이버가 3 안팎의 강세다 포스코홀딩ㅅ와 포스코퓨처엠은 2차전지 투자심리 개선에 각각 252 635 상승하고 있다 코스닥에서는 대장주,0
2024-11-04 10:00:00,삼성전자 <SK하이닉스> 등 반도체와 디스플레이 산업이 주축인 국내 핵심 기업과 일본 기업들이 상생하는 산업 구조인 것이다 이게 무너지면 극심한 양국 피해로 번진다 문재인 정부 때인 2019년 강제 징용 관련,0
2024-11-04 10:00:00,주요 구성종목으로는 <SK하이닉스>152 삼성전자127 현대차83 셀트리온70 기아61 신한지주60 KTG27 삼성화재27 우리금융지주26 한화에어로스페이스23 등이 있다,0
2024-11-04 10:00:00,2024년 10월 28일 기준 코리아 밸류업 TR 지수를 구성하는 비중 상위 종목으로는 <SK하이닉스>170 삼성전자112 현대차75 셀트리온65 신한지주61 등이 있다 이번에 상장하는 ETN은 TR토털리턴 상품으로,0
